"sample_id","feature","bina","cancer_type"
"910568","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"906864","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"924151","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"1240154","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"924238","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"1298167","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"1240178","chr1:53904140-53905247(FLJ40434)_HypMET",1,"THCA"
"1240223","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"930083","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"930299","chr1:53904140-53905247(FLJ40434)_HypMET",0,"THCA"
"906795","chr17:44656490-44657494(ARL17A)_HypMET",0,"THCA"
"924102","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"1290722","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"924104","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"906696","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"906828","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"910568","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"906864","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"924151","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"1240154","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"924238","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"1298167","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"1240178","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"1240223","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"930083","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"930299","chr17:44656490-44657494(ARL17A)_HypMET",1,"THCA"
"906795","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"924102","chr18:77905297-77905566(LOC100130522)_HypMET",0,"THCA"
"1290722","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"924104","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"906696","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"906828","chr18:77905297-77905566(LOC100130522)_HypMET",0,"THCA"
"910568","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"906864","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"924151","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"1240154","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"924238","chr18:77905297-77905566(LOC100130522)_HypMET",0,"THCA"
"1298167","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"1240178","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"1240223","chr18:77905297-77905566(LOC100130522)_HypMET",0,"THCA"
"930083","chr18:77905297-77905566(LOC100130522)_HypMET",1,"THCA"
"930299","chr18:77905297-77905566(LOC100130522)_HypMET",0,"THCA"
"906795","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"924102","chr19:21265164-21265433(ZNF714)_HypMET",1,"THCA"
"1290722","chr19:21265164-21265433(ZNF714)_HypMET",1,"THCA"
"924104","chr19:21265164-21265433(ZNF714)_HypMET",1,"THCA"
"906696","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"906828","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"910568","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"906864","chr19:21265164-21265433(ZNF714)_HypMET",1,"THCA"
"924151","chr19:21265164-21265433(ZNF714)_HypMET",1,"THCA"
"1240154","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"924238","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"1298167","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"1240178","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"1240223","chr19:21265164-21265433(ZNF714)_HypMET",1,"THCA"
"930083","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"930299","chr19:21265164-21265433(ZNF714)_HypMET",0,"THCA"
"906795","chr19:48949034-48949442(GRWD1)_HypMET",1,"THCA"
"924102","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"1290722","chr19:48949034-48949442(GRWD1)_HypMET",1,"THCA"
"924104","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"906696","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"906828","chr19:48949034-48949442(GRWD1)_HypMET",1,"THCA"
"910568","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"906864","chr19:48949034-48949442(GRWD1)_HypMET",1,"THCA"
"924151","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"1240154","chr19:48949034-48949442(GRWD1)_HypMET",1,"THCA"
"924238","chr19:48949034-48949442(GRWD1)_HypMET",1,"THCA"
"1298167","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"1240178","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"1240223","chr19:48949034-48949442(GRWD1)_HypMET",1,"THCA"
"930083","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"930299","chr19:48949034-48949442(GRWD1)_HypMET",0,"THCA"
"906795","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"924102","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"1290722","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"924104","chr22:24384134-24384405(GSTT1)_HypMET",0,"THCA"
"906696","chr22:24384134-24384405(GSTT1)_HypMET",0,"THCA"
"906828","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"910568","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"906864","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"924151","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"1240154","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"924238","chr22:24384134-24384405(GSTT1)_HypMET",0,"THCA"
"1298167","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"1240178","chr22:24384134-24384405(GSTT1)_HypMET",0,"THCA"
"1240223","chr22:24384134-24384405(GSTT1)_HypMET",0,"THCA"
"930083","chr22:24384134-24384405(GSTT1)_HypMET",1,"THCA"
"930299","chr22:24384134-24384405(GSTT1)_HypMET",0,"THCA"
"906795","chr2:232650898-232651431(COPS7B)_HypMET",0,"THCA"
"924102","chr2:232650898-232651431(COPS7B)_HypMET",0,"THCA"
"1290722","chr2:232650898-232651431(COPS7B)_HypMET",1,"THCA"
"924104","chr2:232650898-232651431(COPS7B)_HypMET",1,"THCA"
"906696","chr2:232650898-232651431(COPS7B)_HypMET",1,"THCA"
"906828","chr2:232650898-232651431(COPS7B)_HypMET",0,"THCA"
"910568","chr2:232650898-232651431(COPS7B)_HypMET",0,"THCA"
"906864","chr2:232650898-232651431(COPS7B)_HypMET",0,"THCA"
"924151","chr2:232650898-232651431(COPS7B)_HypMET",0,"THCA"
"1240154","chr2:232650898-232651431(COPS7B)_HypMET",0,"THCA"
"924238","chr2:232650898-232651431(COPS7B)_HypMET",1,"THCA"
"1298167","chr2:232650898-232651431(COPS7B)_HypMET",1,"THCA"
"1240178","chr2:232650898-232651431(COPS7B)_HypMET",1,"THCA"
"1240223","chr2:232650898-232651431(COPS7B)_HypMET",1,"THCA"
"930083","chr2:232650898-232651431(COPS7B)_HypMET",1,"THCA"
"930299","chr2:232650898-232651431(COPS7B)_HypMET",0,"THCA"
"906795","chr4:129208297-129209780(PGRMC2)_HypMET",0,"THCA"
"924102","chr4:129208297-129209780(PGRMC2)_HypMET",0,"THCA"
"1290722","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"924104","chr4:129208297-129209780(PGRMC2)_HypMET",0,"THCA"
"906696","chr4:129208297-129209780(PGRMC2)_HypMET",0,"THCA"
"906828","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"910568","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"906864","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"924151","chr4:129208297-129209780(PGRMC2)_HypMET",0,"THCA"
"1240154","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"924238","chr4:129208297-129209780(PGRMC2)_HypMET",0,"THCA"
"1298167","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"1240178","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"1240223","chr4:129208297-129209780(PGRMC2)_HypMET",0,"THCA"
"930083","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"930299","chr4:129208297-129209780(PGRMC2)_HypMET",1,"THCA"
"906795","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"924102","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"1290722","chr6:150067323-150067766(NUP43)_HypMET",1,"THCA"
"924104","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"906696","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"906828","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"910568","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"906864","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"924151","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"1240154","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"924238","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"1298167","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"1240178","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"1240223","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"930083","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"930299","chr6:150067323-150067766(NUP43)_HypMET",0,"THCA"
"906795","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"924102","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"1290722","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"924104","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"906696","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"906828","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"910568","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"906864","chr6:291948-292839(DUSP22)_HypMET",0,"THCA"
"924151","chr6:291948-292839(DUSP22)_HypMET",0,"THCA"
"1240154","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"924238","chr6:291948-292839(DUSP22)_HypMET",0,"THCA"
"1298167","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"1240178","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"1240223","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"930083","chr6:291948-292839(DUSP22)_HypMET",1,"THCA"
"930299","chr6:291948-292839(DUSP22)_HypMET",0,"THCA"
"906795","chr7:100136448-100136919(AGFG2)_HypMET",0,"THCA"
"924102","chr7:100136448-100136919(AGFG2)_HypMET",0,"THCA"
"1290722","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"924104","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"906696","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"906828","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"910568","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"906864","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"924151","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"1240154","chr7:100136448-100136919(AGFG2)_HypMET",0,"THCA"
"924238","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"1298167","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"1240178","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"1240223","chr7:100136448-100136919(AGFG2)_HypMET",1,"THCA"
"930083","chr7:100136448-100136919(AGFG2)_HypMET",0,"THCA"
"930299","chr7:100136448-100136919(AGFG2)_HypMET",0,"THCA"
"906795","chr8:116660432-116660747(TRPS1)_HypMET",0,"THCA"
"924102","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"1290722","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"924104","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"906696","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"906828","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"910568","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"906864","chr8:116660432-116660747(TRPS1)_HypMET",0,"THCA"
"924151","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"1240154","chr8:116660432-116660747(TRPS1)_HypMET",0,"THCA"
"924238","chr8:116660432-116660747(TRPS1)_HypMET",0,"THCA"
"1298167","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"1240178","chr8:116660432-116660747(TRPS1)_HypMET",1,"THCA"
"1240223","chr8:116660432-116660747(TRPS1)_HypMET",0,"THCA"
"930083","chr8:116660432-116660747(TRPS1)_HypMET",0,"THCA"
"930299","chr8:116660432-116660747(TRPS1)_HypMET",0,"THCA"
"906795","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"924102","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",1,"THCA"
"1290722","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"924104","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"906696","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"906828","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"910568","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",1,"THCA"
"906864","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"924151","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"1240154","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",1,"THCA"
"924238","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"1298167","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",1,"THCA"
"1240178","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"1240223","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",1,"THCA"
"930083","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"930299","chr9:115875199-115875738(C9orf109, C9orf110)_HypMET",0,"THCA"
"910781","ACACA_mut",0,"UCEC"
"910691","ACACA_mut",0,"UCEC"
"1240127","ACACA_mut",0,"UCEC"
"907051","ACACA_mut",0,"UCEC"
"924187","ACACA_mut",0,"UCEC"
"908129","ACACA_mut",0,"UCEC"
"908130","ACACA_mut",0,"UCEC"
"1240174","ACACA_mut",1,"UCEC"
"909735","ACACA_mut",0,"UCEC"
"910781","ANK3_mut",1,"UCEC"
"910691","ANK3_mut",0,"UCEC"
"1240127","ANK3_mut",1,"UCEC"
"907051","ANK3_mut",0,"UCEC"
"924187","ANK3_mut",0,"UCEC"
"908129","ANK3_mut",0,"UCEC"
"908130","ANK3_mut",0,"UCEC"
"1240174","ANK3_mut",1,"UCEC"
"909735","ANK3_mut",0,"UCEC"
"910781","ARID1A_mut",0,"UCEC"
"910691","ARID1A_mut",0,"UCEC"
"1240127","ARID1A_mut",1,"UCEC"
"907051","ARID1A_mut",1,"UCEC"
"924187","ARID1A_mut",0,"UCEC"
"908129","ARID1A_mut",0,"UCEC"
"908130","ARID1A_mut",0,"UCEC"
"1240174","ARID1A_mut",0,"UCEC"
"909735","ARID1A_mut",1,"UCEC"
"910781","ARID1B_mut",1,"UCEC"
"910691","ARID1B_mut",0,"UCEC"
"1240127","ARID1B_mut",1,"UCEC"
"907051","ARID1B_mut",0,"UCEC"
"924187","ARID1B_mut",1,"UCEC"
"908129","ARID1B_mut",0,"UCEC"
"908130","ARID1B_mut",1,"UCEC"
"1240174","ARID1B_mut",0,"UCEC"
"909735","ARID1B_mut",0,"UCEC"
"910781","ARID2_mut",1,"UCEC"
"910691","ARID2_mut",0,"UCEC"
"1240127","ARID2_mut",0,"UCEC"
"907051","ARID2_mut",0,"UCEC"
"924187","ARID2_mut",0,"UCEC"
"908129","ARID2_mut",0,"UCEC"
"908130","ARID2_mut",0,"UCEC"
"1240174","ARID2_mut",0,"UCEC"
"909735","ARID2_mut",1,"UCEC"
"910781","ARID5B_mut",0,"UCEC"
"910691","ARID5B_mut",0,"UCEC"
"1240127","ARID5B_mut",0,"UCEC"
"907051","ARID5B_mut",1,"UCEC"
"924187","ARID5B_mut",0,"UCEC"
"908129","ARID5B_mut",0,"UCEC"
"908130","ARID5B_mut",1,"UCEC"
"1240174","ARID5B_mut",0,"UCEC"
"909735","ARID5B_mut",0,"UCEC"
"910781","ATM_mut",0,"UCEC"
"910691","ATM_mut",0,"UCEC"
"1240127","ATM_mut",1,"UCEC"
"907051","ATM_mut",0,"UCEC"
"924187","ATM_mut",0,"UCEC"
"908129","ATM_mut",0,"UCEC"
"908130","ATM_mut",0,"UCEC"
"1240174","ATM_mut",0,"UCEC"
"909735","ATM_mut",0,"UCEC"
"910781","B2M_mut",0,"UCEC"
"910691","B2M_mut",0,"UCEC"
"1240127","B2M_mut",0,"UCEC"
"907051","B2M_mut",0,"UCEC"
"924187","B2M_mut",0,"UCEC"
"908129","B2M_mut",0,"UCEC"
"908130","B2M_mut",0,"UCEC"
"1240174","B2M_mut",0,"UCEC"
"909735","B2M_mut",1,"UCEC"
"910781","BAZ2B_mut",1,"UCEC"
"910691","BAZ2B_mut",0,"UCEC"
"1240127","BAZ2B_mut",0,"UCEC"
"907051","BAZ2B_mut",0,"UCEC"
"924187","BAZ2B_mut",0,"UCEC"
"908129","BAZ2B_mut",0,"UCEC"
"908130","BAZ2B_mut",0,"UCEC"
"1240174","BAZ2B_mut",0,"UCEC"
"909735","BAZ2B_mut",0,"UCEC"
"910781","BCLAF1_mut",0,"UCEC"
"910691","BCLAF1_mut",1,"UCEC"
"1240127","BCLAF1_mut",0,"UCEC"
"907051","BCLAF1_mut",0,"UCEC"
"924187","BCLAF1_mut",0,"UCEC"
"908129","BCLAF1_mut",0,"UCEC"
"908130","BCLAF1_mut",0,"UCEC"
"1240174","BCLAF1_mut",1,"UCEC"
"909735","BCLAF1_mut",0,"UCEC"
"910781","BRAF_mut",0,"UCEC"
"910691","BRAF_mut",0,"UCEC"
"1240127","BRAF_mut",0,"UCEC"
"907051","BRAF_mut",0,"UCEC"
"924187","BRAF_mut",0,"UCEC"
"908129","BRAF_mut",0,"UCEC"
"908130","BRAF_mut",0,"UCEC"
"1240174","BRAF_mut",1,"UCEC"
"909735","BRAF_mut",0,"UCEC"
"910781","CDKN2A_mut",0,"UCEC"
"910691","CDKN2A_mut",0,"UCEC"
"1240127","CDKN2A_mut",1,"UCEC"
"907051","CDKN2A_mut",0,"UCEC"
"924187","CDKN2A_mut",0,"UCEC"
"908129","CDKN2A_mut",0,"UCEC"
"908130","CDKN2A_mut",0,"UCEC"
"1240174","CDKN2A_mut",1,"UCEC"
"909735","CDKN2A_mut",0,"UCEC"
"910781","CHD3_mut",0,"UCEC"
"910691","CHD3_mut",0,"UCEC"
"1240127","CHD3_mut",0,"UCEC"
"907051","CHD3_mut",0,"UCEC"
"924187","CHD3_mut",0,"UCEC"
"908129","CHD3_mut",0,"UCEC"
"908130","CHD3_mut",0,"UCEC"
"1240174","CHD3_mut",1,"UCEC"
"909735","CHD3_mut",0,"UCEC"
"910781","CHD4_mut",0,"UCEC"
"910691","CHD4_mut",0,"UCEC"
"1240127","CHD4_mut",1,"UCEC"
"907051","CHD4_mut",0,"UCEC"
"924187","CHD4_mut",0,"UCEC"
"908129","CHD4_mut",1,"UCEC"
"908130","CHD4_mut",1,"UCEC"
"1240174","CHD4_mut",0,"UCEC"
"909735","CHD4_mut",0,"UCEC"
"910781","CHD9_mut",0,"UCEC"
"910691","CHD9_mut",0,"UCEC"
"1240127","CHD9_mut",1,"UCEC"
"907051","CHD9_mut",0,"UCEC"
"924187","CHD9_mut",0,"UCEC"
"908129","CHD9_mut",0,"UCEC"
"908130","CHD9_mut",0,"UCEC"
"1240174","CHD9_mut",0,"UCEC"
"909735","CHD9_mut",1,"UCEC"
"910781","CHEK2_mut",0,"UCEC"
"910691","CHEK2_mut",0,"UCEC"
"1240127","CHEK2_mut",0,"UCEC"
"907051","CHEK2_mut",0,"UCEC"
"924187","CHEK2_mut",0,"UCEC"
"908129","CHEK2_mut",0,"UCEC"
"908130","CHEK2_mut",1,"UCEC"
"1240174","CHEK2_mut",0,"UCEC"
"909735","CHEK2_mut",0,"UCEC"
"910781","CREBBP_mut",0,"UCEC"
"910691","CREBBP_mut",0,"UCEC"
"1240127","CREBBP_mut",0,"UCEC"
"907051","CREBBP_mut",0,"UCEC"
"924187","CREBBP_mut",0,"UCEC"
"908129","CREBBP_mut",0,"UCEC"
"908130","CREBBP_mut",0,"UCEC"
"1240174","CREBBP_mut",1,"UCEC"
"909735","CREBBP_mut",0,"UCEC"
"910781","CTCF_mut",1,"UCEC"
"910691","CTCF_mut",0,"UCEC"
"1240127","CTCF_mut",0,"UCEC"
"907051","CTCF_mut",1,"UCEC"
"924187","CTCF_mut",0,"UCEC"
"908129","CTCF_mut",0,"UCEC"
"908130","CTCF_mut",0,"UCEC"
"1240174","CTCF_mut",1,"UCEC"
"909735","CTCF_mut",1,"UCEC"
"910781","CTNNB1_mut",0,"UCEC"
"910691","CTNNB1_mut",0,"UCEC"
"1240127","CTNNB1_mut",0,"UCEC"
"907051","CTNNB1_mut",0,"UCEC"
"924187","CTNNB1_mut",0,"UCEC"
"908129","CTNNB1_mut",0,"UCEC"
"908130","CTNNB1_mut",0,"UCEC"
"1240174","CTNNB1_mut",0,"UCEC"
"909735","CTNNB1_mut",1,"UCEC"
"910781","CTNND1_mut",0,"UCEC"
"910691","CTNND1_mut",1,"UCEC"
"1240127","CTNND1_mut",0,"UCEC"
"907051","CTNND1_mut",0,"UCEC"
"924187","CTNND1_mut",0,"UCEC"
"908129","CTNND1_mut",0,"UCEC"
"908130","CTNND1_mut",0,"UCEC"
"1240174","CTNND1_mut",0,"UCEC"
"909735","CTNND1_mut",1,"UCEC"
"910781","CUX1_mut",0,"UCEC"
"910691","CUX1_mut",0,"UCEC"
"1240127","CUX1_mut",1,"UCEC"
"907051","CUX1_mut",0,"UCEC"
"924187","CUX1_mut",0,"UCEC"
"908129","CUX1_mut",0,"UCEC"
"908130","CUX1_mut",0,"UCEC"
"1240174","CUX1_mut",0,"UCEC"
"909735","CUX1_mut",0,"UCEC"
"910781","DICER1_mut",0,"UCEC"
"910691","DICER1_mut",0,"UCEC"
"1240127","DICER1_mut",1,"UCEC"
"907051","DICER1_mut",0,"UCEC"
"924187","DICER1_mut",0,"UCEC"
"908129","DICER1_mut",0,"UCEC"
"908130","DICER1_mut",1,"UCEC"
"1240174","DICER1_mut",0,"UCEC"
"909735","DICER1_mut",0,"UCEC"
"910781","DNMT3A_mut",0,"UCEC"
"910691","DNMT3A_mut",0,"UCEC"
"1240127","DNMT3A_mut",0,"UCEC"
"907051","DNMT3A_mut",0,"UCEC"
"924187","DNMT3A_mut",0,"UCEC"
"908129","DNMT3A_mut",0,"UCEC"
"908130","DNMT3A_mut",0,"UCEC"
"1240174","DNMT3A_mut",0,"UCEC"
"909735","DNMT3A_mut",1,"UCEC"
"910781","EGFR_mut",0,"UCEC"
"910691","EGFR_mut",0,"UCEC"
"1240127","EGFR_mut",1,"UCEC"
"907051","EGFR_mut",0,"UCEC"
"924187","EGFR_mut",0,"UCEC"
"908129","EGFR_mut",0,"UCEC"
"908130","EGFR_mut",0,"UCEC"
"1240174","EGFR_mut",0,"UCEC"
"909735","EGFR_mut",0,"UCEC"
"910781","EP300_mut",0,"UCEC"
"910691","EP300_mut",1,"UCEC"
"1240127","EP300_mut",1,"UCEC"
"907051","EP300_mut",1,"UCEC"
"924187","EP300_mut",0,"UCEC"
"908129","EP300_mut",0,"UCEC"
"908130","EP300_mut",0,"UCEC"
"1240174","EP300_mut",1,"UCEC"
"909735","EP300_mut",1,"UCEC"
"910781","FAM123B_mut",0,"UCEC"
"910691","FAM123B_mut",0,"UCEC"
"1240127","FAM123B_mut",1,"UCEC"
"907051","FAM123B_mut",0,"UCEC"
"924187","FAM123B_mut",0,"UCEC"
"908129","FAM123B_mut",0,"UCEC"
"908130","FAM123B_mut",0,"UCEC"
"1240174","FAM123B_mut",0,"UCEC"
"909735","FAM123B_mut",0,"UCEC"
"910781","FAT1_mut",0,"UCEC"
"910691","FAT1_mut",1,"UCEC"
"1240127","FAT1_mut",1,"UCEC"
"907051","FAT1_mut",0,"UCEC"
"924187","FAT1_mut",0,"UCEC"
"908129","FAT1_mut",0,"UCEC"
"908130","FAT1_mut",0,"UCEC"
"1240174","FAT1_mut",0,"UCEC"
"909735","FAT1_mut",0,"UCEC"
"910781","FBXW7_mut",1,"UCEC"
"910691","FBXW7_mut",0,"UCEC"
"1240127","FBXW7_mut",1,"UCEC"
"907051","FBXW7_mut",0,"UCEC"
"924187","FBXW7_mut",1,"UCEC"
"908129","FBXW7_mut",0,"UCEC"
"908130","FBXW7_mut",0,"UCEC"
"1240174","FBXW7_mut",0,"UCEC"
"909735","FBXW7_mut",0,"UCEC"
"910781","FGFR2_mut",1,"UCEC"
"910691","FGFR2_mut",0,"UCEC"
"1240127","FGFR2_mut",0,"UCEC"
"907051","FGFR2_mut",0,"UCEC"
"924187","FGFR2_mut",0,"UCEC"
"908129","FGFR2_mut",0,"UCEC"
"908130","FGFR2_mut",1,"UCEC"
"1240174","FGFR2_mut",0,"UCEC"
"909735","FGFR2_mut",0,"UCEC"
"910781","FXR1_mut",0,"UCEC"
"910691","FXR1_mut",0,"UCEC"
"1240127","FXR1_mut",1,"UCEC"
"907051","FXR1_mut",0,"UCEC"
"924187","FXR1_mut",0,"UCEC"
"908129","FXR1_mut",0,"UCEC"
"908130","FXR1_mut",0,"UCEC"
"1240174","FXR1_mut",0,"UCEC"
"909735","FXR1_mut",1,"UCEC"
"910781","HGF_mut",0,"UCEC"
"910691","HGF_mut",0,"UCEC"
"1240127","HGF_mut",0,"UCEC"
"907051","HGF_mut",0,"UCEC"
"924187","HGF_mut",0,"UCEC"
"908129","HGF_mut",0,"UCEC"
"908130","HGF_mut",0,"UCEC"
"1240174","HGF_mut",1,"UCEC"
"909735","HGF_mut",0,"UCEC"
"910781","INPPL1_mut",1,"UCEC"
"910691","INPPL1_mut",0,"UCEC"
"1240127","INPPL1_mut",0,"UCEC"
"907051","INPPL1_mut",0,"UCEC"
"924187","INPPL1_mut",0,"UCEC"
"908129","INPPL1_mut",0,"UCEC"
"908130","INPPL1_mut",0,"UCEC"
"1240174","INPPL1_mut",1,"UCEC"
"909735","INPPL1_mut",0,"UCEC"
"910781","KDM6A_mut",0,"UCEC"
"910691","KDM6A_mut",0,"UCEC"
"1240127","KDM6A_mut",0,"UCEC"
"907051","KDM6A_mut",1,"UCEC"
"924187","KDM6A_mut",0,"UCEC"
"908129","KDM6A_mut",0,"UCEC"
"908130","KDM6A_mut",1,"UCEC"
"1240174","KDM6A_mut",0,"UCEC"
"909735","KDM6A_mut",0,"UCEC"
"910781","KRAS_mut",0,"UCEC"
"910691","KRAS_mut",0,"UCEC"
"1240127","KRAS_mut",0,"UCEC"
"907051","KRAS_mut",1,"UCEC"
